,Position,Track Name,Artist,Streams,URL,Filename,Month,Week Number,Type,Date,Artist ID,Genre 1,Genre 2,Genre 3
511,112,Falling,Harry Styles,1845621,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6KImCVD70vtIoJWnq6nGn3,pop,post-teen pop,unspecified
512,113,I Hope,Gabby Barrett,1838920,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6Iz3eq2aQGFf7TbGT2iahL,contemporary country,unspecified,unspecified
513,114,Said Sum (feat. City Girls & DaBaby) - Remix,Moneybagg Yo,1837101,https://open.spotify.com/track/13VXVxePp4NUiXwtmQ0viz,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3tJoFztHeIJkJWMrx0td2f,hip hop,rap,southern hip hop
514,115,No Guidance (feat. Drake),Chris Brown,1834134,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7bXgB6jMjp9ATFy66eO08Z,dance pop,pop,pop rap
515,116,Chicago Freestyle (feat. Giveon),Drake,1831049,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
516,117,No Wind Resistance!,Kinneret,1824309,https://open.spotify.com/track/78Vm1H6bT8WQyPNyx7HBhP,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5pnHmnSlN4hJqjG3VWtdYJ,unspecified,unspecified,unspecified
517,118,feel something,Bea Miller,1799596,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1o2NpYGqHiCq7FoiYdyd1x,alt z,dance pop,electropop
518,119,Heartless (feat. Morgan Wallen),Diplo,1772731,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5fMUXHkw8R8eOP2RNVYEZX,bmore,dance pop,edm
519,120,Star Shopping,Lil Peep,1772688,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2kCcBybjl3SAtIcwdWpUe3,emo rap,lgbtq+ hip hop,unspecified
520,121,High Fashion (feat. Mustard),Roddy Ricch,1771776,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,757aE44tKEUQEqRuT6GnEB,melodic rap,rap,trap
521,122,20 Min,Lil Uzi Vert,1770600,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
522,123,Narrow Road (feat. Lil Baby),NLE Choppa,1768913,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0ErzCpIMyLcjPiwT4elrtZ,memphis hip hop,unspecified,unspecified
523,124,Godzilla (feat. Juice WRLD),Eminem,1767896,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,hip hop,rap
524,125,Dance Monkey,Tones And I,1765441,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2NjfBq1NflQcKSeiDooVjY,australian pop,pop,unspecified
525,126,Sofia,Clairo,1755406,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3l0CmX0FuQjFxr8SK7Vqag,bedroom pop,pop,unspecified
526,127,Sweater Weather,The Neighbourhood,1752965,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,modern rock,pop
527,128,Take You Dancing,Jason Derulo,1749894,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,07YZf4WDAMNwqr4jfgOZ8y,dance pop,pop,pop rap
528,129,BOP,DaBaby,1746970,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4r63FhuTkUYltbVAg5TQnk,north carolina hip hop,rap,unspecified
529,130,SAD!,XXXTENTACION,1741955,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
530,131,MIDDLE CHILD,J. Cole,1738982,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
531,132,Life's A Mess (feat. Halsey),Juice WRLD,1737650,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
532,133,July,Noah Cyrus,1733810,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,55fhWPvDiMpLnE4ZzNXZyW,alt z,dance pop,pop
533,134,When You Down (with Polo G feat. Lil Durk),Lil Tecca,1731080,https://open.spotify.com/track/5kTn07V96U8LyoQgz6DZzX,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
534,135,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1729210,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,unspecified,unspecified
535,136,lovely (with Khalid),Billie Eilish,1726302,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
536,137,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,1721251,https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,unspecified
537,138,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1718242,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3hcs9uc56yIGFCSy9leWe7,chicago drill,chicago rap,drill
538,139,Hit Different,SZA,1711557,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7tYKF4w9nC0nq9CsPZTHyP,pop,pop rap,r&b
539,140,Rags2Riches (feat. ATR Son Son),Rod Wave,1708471,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,45TgXXqMDdF8BkjA83OM7z,florida rap,unspecified,unspecified
540,141,Don't Start Now,Dua Lipa,1700276,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
541,142,One Of Them Girls,Lee Brice,1697467,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5Zq7R5qmi58ByYyBQTlNuk,contemporary country,country,country road
542,143,Tongue Tied,Grouplove,1696325,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3kVUvbeRdcrqQ3oHk5hPdx,indie pop,indie rock,indietronica
543,144,Break My Heart,Dua Lipa,1682413,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6M2wZ9GZgrQXHCFfjv46we,dance pop,pop,uk pop
544,145,PTSD,G Herbo,1681540,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5QdEbQJ3ylBnc3gsIASAT5,chicago drill,chicago rap,drill
545,146,everything i wanted,Billie Eilish,1678284,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
546,147,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1671994,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5f7VJjfbwm532GiveGC0ZK,atl hip hop,atl trap,rap
547,148,Kings & Queens,Ava Max,1666259,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4npEfmQ6YuiwW1GpUmaq3F,dance pop,pop,unspecified
548,149,One Too Many,Keith Urban,1663624,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0u2FHSq3ln94y5Q57xazwf,australian country,australian pop,contemporary country
549,150,No Role Modelz,J. Cole,1662005,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6l3HvQ5sa6mXTsMTB19rO5,conscious hip hop,hip hop,north carolina hip hop
550,151,Prospect (ft. Lil Baby),iann dior,1653568,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6ASri4ePR7RlsvIQgWPJpS,melodic rap,pop rap,unspecified
551,152,I Fall Apart,Post Malone,1642201,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
552,153,The Less I Know The Better,Tame Impala,1637818,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5INjqkS1o8h1imAzPqGZBb,australian psych,neo-psychedelic,unspecified
553,154,rockstar (feat. 21 Savage),Post Malone,1628688,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
554,155,Pussy Talk,City Girls,1622327,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,37hAfseJWi0G3Scife12Il,dance pop,pop,pop rap
555,156,Kacey Talk,YoungBoy Never Broke Again,1611444,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7wlFDEWiM5OoIAt8RSli8b,baton rouge rap,trap,unspecified
556,157,"Ay, DiOs Mío!",KAROL G,1606319,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,790FomKkXshlbRYZFtlgla,latin,reggaeton,reggaeton colombiano
557,158,"10,000 Hours (with Justin Bieber)",Dan + Shay,1591163,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7z5WFjZAIYejWy0NI5lv4T,contemporary country,country,pop
558,159,Wow.,Post Malone,1582713,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,246dkjvS1zLTtiykXe5h60,dfw rap,melodic rap,rap
559,160,XO Tour Llif3,Lil Uzi Vert,1574537,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
560,161,Cover Me Up,Morgan Wallen,1571923,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,unspecified,unspecified
561,162,betty,Taylor Swift,1564200,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,06HL4z0CvFAxyc27GXpf02,pop,post-teen pop,unspecified
562,163,Armed And Dangerous,Juice WRLD,1550953,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
563,164,Maniac,Conan Gray,1532340,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4Uc8Dsxct0oMqx0P6i60ea,alt z,bedroom pop,electropop
564,165,Bang!,AJR,1531437,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6s22t5Y3prQHyaHWUN1R1C,modern rock,unspecified,unspecified
565,166,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1527647,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,unspecified
566,167,Say So,Doja Cat,1527156,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5cj0lLjcoR7YOSnhnX0Po5,dance pop,pop,pop rap
567,168,ily (i love you baby) (feat. Emilee),Surf Mesa,1526973,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1lmU3giNF3CSbkVSQmLpHQ,tropical house,unspecified,unspecified
568,169,bad guy,Billie Eilish,1523453,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
569,170,Stay High,Juice WRLD,1515190,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
570,171,Daddy Issues,The Neighbourhood,1507371,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,modern rock,pop
571,172,Blood On My Jeans,Juice WRLD,1503995,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4MCBfE4596Uoi2O4DtmEMz,chicago rap,melodic rap,unspecified
572,173,when the party's over,Billie Eilish,1501737,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6qqNVTkY8uBg9cP3Jd7DAH,electropop,pop,unspecified
573,174,Fuck Love (feat. Trippie Redd),XXXTENTACION,1501472,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
574,175,Say You Won't Let Go,James Arthur,1494763,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4IWBUUAFIplrNtaOHcJPRM,pop,post-teen pop,talent show
575,176,La Jeepeta - Remix,Nio Garcia,1492812,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5hdhHgpxyniooUiQVaPxQ0,latin,reggaeton,trap latino
576,177,Mr. Brightside,The Killers,1486309,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,0C0XlULifJtAgn6ZNCW2eu,dance rock,modern rock,permanent wave
577,178,Murder On My Mind,YNW Melly,1481164,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1cNDP5yjU5vjeR8qMf4grg,melodic rap,trap,unspecified
578,179,Die From A Broken Heart,Maddie & Tae,1479876,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,34bhyY8jfKez7uKakMfy4y,alt z,contemporary country,country
579,180,Better Together,Luke Combs,1477336,https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,718COspgdWOnwOFpJHRZHS,contemporary country,unspecified,unspecified
580,181,Dead Man Walking,Brent Faiyaz,1473032,https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3tlXnStJ1fFhdScmQeLpuG,dmv rap,pop,r&b
581,182,Tennessee Whiskey,Chris Stapleton,1467571,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4YLtscXsxbVgi031ovDDdh,contemporary country,outlaw country,unspecified
582,183,Over Now (with The Weeknd),Calvin Harris,1467134,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7CajNmpbOovFoOoasH2HaY,dance pop,edm,electro house
583,184,Pop Out (feat. Lil Tjay),Polo G,1465577,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6AgTAQt8XS6jRWi4sX7w49,chicago rap,unspecified,unspecified
584,185,3 Musketeers,NextYoungin,1461220,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,2u1aL8XADqj0nJFHMKRjNw,viral rap,unspecified,unspecified
585,186,Be Kind (with Halsey),Marshmello,1449150,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,64KEffDW9EtZ1y2vBYgq8T,brostep,edm,pop
586,187,Myron,Lil Uzi Vert,1448437,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4O15NlyKLIASxsJ0PrXPfz,melodic rap,philly rap,rap
587,188,Truth Hurts,Lizzo,1446171,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,56oDRnqbIiwx4mymNEv7dS,dance pop,escape room,minnesota hip hop
588,189,F.N,Lil Tjay,1436171,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill,melodic rap,nyc rap
589,190,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1429065,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1VPmR4DJC1PlOtd0IADAO0,dark trap,new orleans rap,underground hip hop
590,191,Relación - Remix,Sech,1423410,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,77ziqFxp5gaInVrF2lj4ht,latin,panamanian pop,reggaeton
591,192,Dreams - 2004 Remaster,Fleetwood Mac,1421506,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,08GQAI4eElDnROBrJRGE0X,album rock,classic rock,mellow gold
592,193,Memories,Maroon 5,1414774,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,04gDigrS5kc9YWfZHwBETP,pop,pop rock,unspecified
593,194,Money In The Grave (Drake ft. Rick Ross),Drake,1414637,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
594,195,hooligan,Baby Keem,1411171,https://open.spotify.com/track/02iYJG3KLBJODa5JkQ4O6y,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,5SXuuuRpukkTvsLuUknva1,hip hop,rap,trap
595,196,Stuntin' On You (feat. DaBaby),Tyla Yaweh,1410954,https://open.spotify.com/track/341lTIxmhybbQsgydwJiFx,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,1MXZ0hsGic96dWRDKwAwdr,cali rap,melodic rap,pop rap
596,197,OUT WEST (feat. Young Thug),JACKBOYS,1409576,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,7A8S43ryYdbWpJKeHRZRcq,rap,trap,unspecified
597,198,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1408061,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4SbuhLih8eWLmqFzzmM3AK,contemporary country,unspecified,unspecified
598,199,Moonlight,XXXTENTACION,1402021,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,15UsOTVnJzReFVN1VCnxy4,emo rap,miami hip hop,unspecified
599,200,Our Time,Lil Tecca,1401876,https://open.spotify.com/track/2WxUIiq06XXPYWl9YcRJnD,regional-us-weekly-2020-09-18--2020-09-25.csv,September,38,Top 200,2020-09-18,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap,rap,trap
600,1,WAP (feat. Megan Thee Stallion),Cardi B,10417487,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,regional-us-weekly-2020-09-25--2020-10-02.csv,September,39,Top 200,2020-09-25,4kYSro6naA4h99UJvo89HB,pop,pop rap,post-teen pop
601,2,Mood (feat. iann dior),24kGoldn,9444935,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,regional-us-weekly-2020-09-25--2020-10-02.csv,September,39,Top 200,2020-09-25,6fWVd57NKTalqvmjRd2t8Z,cali rap,unspecified,unspecified
602,3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,9258340,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,regional-us-weekly-2020-09-25--2020-10-02.csv,September,39,Top 200,2020-09-25,6MPCFvOQv5cIGfw3jODMF0,pop rap,rap,trap
603,4,Laugh Now Cry Later (feat. Lil Durk),Drake,8218836,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,regional-us-weekly-2020-09-25--2020-10-02.csv,September,39,Top 200,2020-09-25,3TVXtAsR1Inumwj472S9r4,canadian hip hop,canadian pop,hip hop
